## Mon Dec  5 20:47:01 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_jbrjl6fg --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_jbrjl6fg --override -m diamond --dmnd_ignore_warnings -i /emapper_web_jobs/emapper_jobs/user_data/MM_jbrjl6fg/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
OG0008378.UP000186209_OLS19338.1	1469607.KK073769_gene6013	5.01e-67	213.0	COG4340@1|root,COG4340@2|Bacteria	2|Bacteria	E	2OG-Fe dioxygenase	-	-	-	-	-	-	-	-	-	-	-	-	2OG-Fe_Oxy_2
OG0008379.UP000186209_OLS19434.1	1455608.JDTH01000002_gene1105	2.01e-55	194.0	COG1165@1|root,arCOG04611@2157|Archaea,2XUM8@28890|Euryarchaeota,23TJ0@183963|Halobacteria	183963|Halobacteria	H	Catalyzes the thiamine diphosphate-dependent decarboxylation of 2-oxoglutarate and the subsequent addition of the resulting succinic semialdehyde-thiamine pyrophosphate anion to isochorismate to yield 2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate (SEPHCHC)	menD	-	2.2.1.9	ko:K02551	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00116	R08165	RC02186	ko00000,ko00001,ko00002,ko01000	-	-	-	TPP_enzyme_C,TPP_enzyme_M_2,TPP_enzyme_N
OG0008381.UP000186209_OLS19491.1	344747.PM8797T_30012	2.11e-34	122.0	COG1539@1|root,COG1539@2|Bacteria	2|Bacteria	H	Catalyzes the conversion of 7,8-dihydroneopterin to 6- hydroxymethyl-7,8-dihydropterin	folX	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006575,GO:0006725,GO:0006732,GO:0006760,GO:0006807,GO:0008150,GO:0008152,GO:0008719,GO:0009987,GO:0016853,GO:0019752,GO:0034641,GO:0042558,GO:0043436,GO:0043603,GO:0044237,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0051186,GO:0071704,GO:1901360,GO:1901564	1.13.11.81,4.1.2.25,5.1.99.7,5.1.99.8	ko:K01633,ko:K07589	ko00790,ko01100,map00790,map01100	M00126,M00840	R03504,R11037,R11073,R11082	RC00721,RC00943,RC01479,RC03333,RC03334	ko00000,ko00001,ko00002,ko01000	-	-	-	FolB
OG0008385.UP000186209_OLS19702.1	457570.Nther_0797	1.64e-281	822.0	COG0610@1|root,COG0610@2|Bacteria,1TP7S@1239|Firmicutes,248A6@186801|Clostridia	186801|Clostridia	L	Subunit R is required for both nuclease and ATPase activities, but not for modification	-	-	3.1.21.3	ko:K01153	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	HSDR_N,ResIII
OG0008399.UP000186209_OLS20287.1	1123278.KB893602_gene1656	5.63e-48	154.0	2C82G@1|root,32RK9@2|Bacteria,4NSXV@976|Bacteroidetes,47SF4@768503|Cytophagia	976|Bacteroidetes	S	Protein of unknown function (DUF4242)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4242
OG0008425.UP000186209_OLS21599.1	877418.ATWV01000005_gene2526	2.14e-19	91.3	COG1573@1|root,COG1573@2|Bacteria	2|Bacteria	L	deaminated base DNA N-glycosylase activity	-	-	-	-	-	-	-	-	-	-	-	-	UDG
OG0008445.UP000186209_OLS22047.1	318996.AXAZ01000016_gene3511	1.73e-12	73.2	COG3217@1|root,COG3217@2|Bacteria,1MVSP@1224|Proteobacteria,2U1ST@28211|Alphaproteobacteria,3JSY4@41294|Bradyrhizobiaceae	28211|Alphaproteobacteria	S	MOSC N-terminal beta barrel domain	-	-	-	ko:K07140	-	-	-	-	ko00000	-	-	-	MOSC,MOSC_N
OG0008446.UP000186209_OLS22100.1	1114856.C496_22724	3.47e-15	78.6	arCOG08099@1|root,arCOG08099@2157|Archaea,2XTZD@28890|Euryarchaeota,23S2K@183963|Halobacteria	183963|Halobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
OG0008447.UP000186209_OLS22101.1	1395513.P343_12730	5.38e-19	84.3	COG4570@1|root,COG4570@2|Bacteria,1VF2H@1239|Firmicutes,4HJ0V@91061|Bacilli	91061|Bacilli	L	holliday junction resolvase	rusA	-	-	-	-	-	-	-	-	-	-	-	RusA
OG0008451.UP000186209_OLS22248.1	388413.ALPR1_09223	2.36e-40	147.0	COG1216@1|root,COG1216@2|Bacteria,4NNFE@976|Bacteroidetes	976|Bacteroidetes	S	Glycosyl transferase family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
OG0008463.UP000186209_OLS23438.1	1121382.JQKG01000028_gene2796	1.49e-68	219.0	COG0623@1|root,COG0623@2|Bacteria,1WI4K@1297|Deinococcus-Thermus	1297|Deinococcus-Thermus	I	Enoyl- acyl-carrier-protein reductase NADH	fabL	-	1.3.1.10,1.3.1.9	ko:K00208	ko00061,ko00333,ko00780,ko01100,ko01130,ko01212,map00061,map00333,map00780,map01100,map01130,map01212	M00083,M00572	R01404,R04429,R04430,R04724,R04725,R04955,R04956,R04958,R04959,R04961,R04962,R04966,R04967,R04969,R04970,R07765,R10118,R10122,R11671	RC00052,RC00076,RC00120	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	adh_short_C2
OG0008469.UP000186209_OLS23562.1	572480.Arnit_2010	4.24e-167	477.0	COG2890@1|root,COG2890@2|Bacteria,1MV12@1224|Proteobacteria,431V3@68525|delta/epsilon subdivisions	1224|Proteobacteria	J	Ribosomal protein L11 methyltransferase (PrmA)	hemK1	-	-	-	-	-	-	-	-	-	-	-	MTS,PrmA
OG0008483.UP000186209_OLS24566.1	1227497.C491_13292	3.22e-57	192.0	COG3639@1|root,arCOG00173@2157|Archaea	2157|Archaea	P	COG3639 ABC-type phosphate phosphonate transport system, permease component	-	-	-	ko:K02042	ko02010,map02010	M00223	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.9	-	-	BPD_transp_1
OG0008488.UP000186209_OLS24783.1	1121441.AUCX01000021_gene704	7.2e-39	142.0	COG1760@1|root,COG1760@2|Bacteria,1MUZN@1224|Proteobacteria,42N88@68525|delta/epsilon subdivisions,2WISX@28221|Deltaproteobacteria,2M8PI@213115|Desulfovibrionales	28221|Deltaproteobacteria	E	PFAM serine dehydratase alpha chain	-	-	4.3.1.17	ko:K01752	ko00260,ko00270,ko01100,ko01110,ko01130,ko01200,ko01230,map00260,map00270,map01100,map01110,map01130,map01200,map01230	-	R00220,R00590	RC00331,RC02600	ko00000,ko00001,ko01000	-	-	-	SDH_alpha,SDH_beta
OG0008542.UP000186209_OLS27791.1	304371.MCP_1275	1.25e-11	73.6	COG2339@1|root,arCOG05366@1|root,arCOG02985@2157|Archaea,arCOG05366@2157|Archaea,2Y73S@28890|Euryarchaeota,2NB99@224756|Methanomicrobia	224756|Methanomicrobia	S	Protease prsW family	-	-	-	-	-	-	-	-	-	-	-	-	PrsW-protease
OG0008547.UP000186209_OLS27856.1	1254432.SCE1572_01935	1.9e-57	194.0	COG1270@1|root,COG1270@2|Bacteria,1MURM@1224|Proteobacteria,42PDX@68525|delta/epsilon subdivisions,2WKH4@28221|Deltaproteobacteria,2Z05J@29|Myxococcales	28221|Deltaproteobacteria	H	Converts cobyric acid to cobinamide by the addition of aminopropanol on the F carboxylic group	cobD	-	6.3.1.10	ko:K02227	ko00860,ko01100,map00860,map01100	M00122	R06529,R07302	RC00090,RC00096	ko00000,ko00001,ko00002,ko01000	-	-	-	CobD_Cbib
OG0008548.UP000186209_OLS27928.1	642492.Clole_2198	1.69e-27	108.0	COG1739@1|root,COG1739@2|Bacteria,1V6MQ@1239|Firmicutes,248W7@186801|Clostridia	186801|Clostridia	S	YigZ family	yvyE	-	-	-	-	-	-	-	-	-	-	-	DUF1949,UPF0029
OG0008568.UP000186209_OLS28659.1	671065.MetMK1DRAFT_00016440	4.5e-77	241.0	COG3396@1|root,arCOG04786@2157|Archaea	2157|Archaea	S	Phenylacetate-CoA oxygenase	paaA	-	1.14.13.149	ko:K02609	ko00360,ko01120,map00360,map01120	-	R09838	RC02690	ko00000,ko00001,ko01000	-	-	-	PaaA_PaaC
OG0008598.UP000186239_OLS29316.1	9739.XP_004332361.1	9.79e-09	60.5	KOG0084@1|root,KOG0084@2759|Eukaryota,38GAJ@33154|Opisthokonta,3BHNS@33208|Metazoa,3D3MC@33213|Bilateria,486WI@7711|Chordata,48ZSF@7742|Vertebrata,3JAN8@40674|Mammalia,4JB67@91561|Cetartiodactyla	33208|Metazoa	TU	Ras-related protein Rab-43	RAB43	GO:0000139,GO:0001894,GO:0002065,GO:0002067,GO:0002376,GO:0003674,GO:0003824,GO:0003924,GO:0005096,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005794,GO:0005802,GO:0006810,GO:0006950,GO:0006952,GO:0006955,GO:0006996,GO:0007030,GO:0007154,GO:0007165,GO:0007264,GO:0007265,GO:0008047,GO:0008150,GO:0009888,GO:0009987,GO:0010033,GO:0010256,GO:0012505,GO:0016020,GO:0016032,GO:0016043,GO:0016192,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111,GO:0019058,GO:0019068,GO:0023052,GO:0030139,GO:0030154,GO:0030234,GO:0030695,GO:0030855,GO:0031090,GO:0031410,GO:0031982,GO:0031984,GO:0032482,GO:0032501,GO:0032502,GO:0032588,GO:0034097,GO:0034341,GO:0035526,GO:0035556,GO:0035883,GO:0036477,GO:0042221,GO:0042592,GO:0043025,GO:0043085,GO:0043087,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043547,GO:0044093,GO:0044297,GO:0044403,GO:0044419,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0045087,GO:0045202,GO:0045335,GO:0045595,GO:0048856,GO:0048869,GO:0048871,GO:0048872,GO:0048873,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050896,GO:0051179,GO:0051234,GO:0051336,GO:0051345,GO:0051704,GO:0051716,GO:0060249,GO:0060429,GO:0060589,GO:0060786,GO:0065007,GO:0065008,GO:0065009,GO:0070887,GO:0071310,GO:0071345,GO:0071346,GO:0071840,GO:0090382,GO:0097458,GO:0097708,GO:0098588,GO:0098772,GO:0098791,GO:1901998	-	ko:K07930	-	-	-	-	ko00000,ko04031,ko04147	-	-	-	Ras
OG0008614.UP000186239_OLS29736.1	1158294.JOMI01000009_gene906	1.13e-120	358.0	COG0348@1|root,COG0348@2|Bacteria,4NHSX@976|Bacteroidetes	976|Bacteroidetes	C	4Fe-4S binding domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Fer4_5,Fer4_9
OG0008622.UP000186239_OLS30028.1	1229276.DI53_1624	1.47e-23	100.0	COG0270@1|root,COG0270@2|Bacteria,4NJPP@976|Bacteroidetes,1IYYG@117747|Sphingobacteriia	976|Bacteroidetes	L	C-5 cytosine-specific DNA methylase	-	-	2.1.1.37	ko:K00558	ko00270,ko01100,ko05206,map00270,map01100,map05206	M00035	R04858	RC00003,RC00332	ko00000,ko00001,ko00002,ko01000,ko02048,ko03032,ko03036	-	-	-	DNA_methylase
OG0008628.UP000186239_OLS30194.1	523850.TON_0284	1.87e-16	74.7	COG0409@1|root,arCOG04428@2157|Archaea,2XTJA@28890|Euryarchaeota,2437J@183968|Thermococci	183968|Thermococci	O	formation protein HypD	hypD	-	-	ko:K04654	-	-	-	-	ko00000	-	-	-	HypD
OG0008691.UP000186239_OLS32041.1	519442.Huta_1123	8.83e-30	120.0	arCOG03850@1|root,arCOG03850@2157|Archaea,2XZTT@28890|Euryarchaeota,23Y39@183963|Halobacteria	183963|Halobacteria	S	Methyltransferase domain	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_24
OG0008729.UP000186239_OLS32378.1	1385520.N802_12905	3.07e-38	134.0	COG3427@1|root,COG3427@2|Bacteria,2IKHF@201174|Actinobacteria,4FGK4@85021|Intrasporangiaceae	201174|Actinobacteria	S	Polyketide cyclase / dehydrase and lipid transport	-	-	-	-	-	-	-	-	-	-	-	-	Polyketide_cyc2
OG0008741.UP000186239_OLS32458.1	373903.Hore_13850	3.98e-78	239.0	COG1573@1|root,COG1573@2|Bacteria,1V1SU@1239|Firmicutes,24E7B@186801|Clostridia	186801|Clostridia	L	Uracil DNA glycosylase superfamily	-	-	-	-	-	-	-	-	-	-	-	-	UDG
OG0008742.UP000186239_OLS32460.1	1206737.BAGF01000040_gene2329	2.69e-193	560.0	COG1053@1|root,COG1053@2|Bacteria,2GIXG@201174|Actinobacteria,4FU6E@85025|Nocardiaceae	201174|Actinobacteria	C	FAD binding domain	-	-	1.3.99.4	ko:K05898	ko00984,ko01100,ko01120,map00984,map01100,map01120	-	R09884	RC00991	ko00000,ko00001,ko01000	-	-	-	FAD_binding_2
OG0008793.UP000186239_OLS32932.1	526227.Mesil_0966	1.15e-52	179.0	COG3231@1|root,COG3231@2|Bacteria,1WMRR@1297|Deinococcus-Thermus	1297|Deinococcus-Thermus	J	Belongs to the aminoglycoside phosphotransferase family	-	-	2.7.1.95	ko:K00897	-	-	-	-	ko00000,ko01000,ko01504	-	-	-	APH
OG0008832.UP000186851_OLS17259.1	456442.Mboo_1503	3.23e-101	298.0	COG0605@1|root,arCOG04147@2157|Archaea,2XUDD@28890|Euryarchaeota,2NAEN@224756|Methanomicrobia	224756|Methanomicrobia	P	Destroys radicals which are normally produced within the cells and which are toxic to biological systems	-	-	1.15.1.1	ko:K04564	ko04013,ko04068,ko04146,ko04211,ko04212,ko04213,ko05016,map04013,map04068,map04146,map04211,map04212,map04213,map05016	-	-	-	ko00000,ko00001,ko01000	-	-	-	Sod_Fe_C,Sod_Fe_N
OG0008837.UP000186851_OLS18066.1	224325.AF_1278	1.1e-167	483.0	COG1915@1|root,arCOG04422@2157|Archaea,2XTUK@28890|Euryarchaeota,246SH@183980|Archaeoglobi	183980|Archaeoglobi	S	LOR SDH bifunctional protein conserved domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Saccharop_dh_N
OG0008838.UP000186851_OLS18354.1	192952.MM_3120	7.13e-13	65.5	COG1487@1|root,arCOG02219@2157|Archaea,2XZ5W@28890|Euryarchaeota	28890|Euryarchaeota	V	Toxic component of a toxin-antitoxin (TA) module. An RNase	-	-	-	ko:K18828	-	-	-	-	ko00000,ko01000,ko02048,ko03016	-	-	-	PIN
OG0008840.UP000186851_OLS18530.1	693661.Arcve_0519	2.82e-90	272.0	arCOG10315@1|root,arCOG10315@2157|Archaea,2XTFJ@28890|Euryarchaeota,246AP@183980|Archaeoglobi	183980|Archaeoglobi	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
OG0008847.UP000186851_OLS18987.1	374847.Kcr_0430	2.4e-81	253.0	COG1688@1|root,arCOG02670@2157|Archaea	2157|Archaea	L	CRISPR-associated protein Cas5	-	-	-	ko:K19089	-	-	-	-	ko00000,ko02048	-	-	-	Cas_Cas5d
OG0008848.UP000186851_OLS18988.1	224325.AF_1871	5.83e-132	385.0	COG1857@1|root,arCOG03617@2157|Archaea,2Y68W@28890|Euryarchaeota,247H6@183980|Archaeoglobi	183980|Archaeoglobi	V	CRISPR-associated negative auto-regulator DevR/Csa2	-	-	-	ko:K19074,ko:K19075	-	-	-	-	ko00000,ko02048	-	-	-	DevR
OG0008850.UP000228988_MBS85096.1	7668.SPU_009851-tr	4.75e-32	130.0	COG3751@1|root,KOG1877@1|root,KOG1877@2759|Eukaryota,KOG3844@2759|Eukaryota,38GJE@33154|Opisthokonta,3BA3J@33208|Metazoa,3CX1W@33213|Bilateria	33208|Metazoa	B	2-oxoglutarate and iron-dependent oxygenase	OGFOD1	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006417,GO:0006449,GO:0006464,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0008283,GO:0009889,GO:0009987,GO:0010468,GO:0010494,GO:0010556,GO:0010608,GO:0016043,GO:0016491,GO:0016705,GO:0016706,GO:0018126,GO:0018193,GO:0018208,GO:0019222,GO:0019511,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0031323,GO:0031326,GO:0031543,GO:0031544,GO:0032268,GO:0032991,GO:0034063,GO:0034248,GO:0034622,GO:0035770,GO:0036211,GO:0036464,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043244,GO:0043412,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0051128,GO:0051171,GO:0051213,GO:0051246,GO:0055114,GO:0060255,GO:0065003,GO:0065007,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0080090,GO:0140096,GO:1901564,GO:1990904,GO:2000112	-	-	-	-	-	-	-	-	-	-	2OG-FeII_Oxy_4,Ofd1_CTDD
OG0008857.UP000228988_MBS85655.1	416348.Hlac_2924	5.32e-38	137.0	28HVA@1|root,2N5VN@2157|Archaea,2XXDX@28890|Euryarchaeota,23W09@183963|Halobacteria	183963|Halobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
OG0008858.UP000228988_MBS86004.1	246969.TAM4_1838	2.56e-51	172.0	COG0035@1|root,arCOG04128@2157|Archaea,2XUU0@28890|Euryarchaeota,243VP@183968|Thermococci	183968|Thermococci	F	Catalyzes the conversion of uracil and 5-phospho-alpha- D-ribose 1-diphosphate (PRPP) to UMP and diphosphate	upp	GO:0003674,GO:0003824,GO:0004849,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006206,GO:0006213,GO:0006220,GO:0006221,GO:0006222,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008655,GO:0009058,GO:0009112,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009124,GO:0009129,GO:0009130,GO:0009156,GO:0009161,GO:0009163,GO:0009165,GO:0009173,GO:0009174,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0018130,GO:0019205,GO:0019206,GO:0019438,GO:0019637,GO:0019693,GO:0034404,GO:0034641,GO:0034654,GO:0042455,GO:0043094,GO:0043097,GO:0043174,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046049,GO:0046131,GO:0046132,GO:0046134,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	2.4.2.9	ko:K00761	ko00240,ko01100,map00240,map01100	-	R00966	RC00063	ko00000,ko00001,ko01000	-	-	-	UPRTase
OG0008860.UP000228988_MBS86118.1	573061.Clocel_2715	6.97e-77	260.0	COG3459@1|root,COG3459@2|Bacteria,1UYFP@1239|Firmicutes,24A8A@186801|Clostridia,36GIP@31979|Clostridiaceae	186801|Clostridia	G	Glycosyl hydrolase 36 superfamily, catalytic domain	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_36,Glyco_transf_36
OG0008863.UP000245584_PWI46253.1	643867.Ftrac_3780	1.94e-41	138.0	2EIHU@1|root,33C96@2|Bacteria,4NY5F@976|Bacteroidetes,47SZZ@768503|Cytophagia	976|Bacteroidetes	S	Protein of unknown function (DUF2442)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2442
OG0008864.UP000245584_PWI46254.1	643867.Ftrac_3781	5.45e-53	167.0	2DIAB@1|root,302ID@2|Bacteria,4P6WW@976|Bacteroidetes,47WND@768503|Cytophagia	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
OG0008868.UP000245584_PWI46387.1	1173026.Glo7428_3726	2.53e-122	361.0	COG2327@1|root,COG2327@2|Bacteria,1G3R3@1117|Cyanobacteria	1117|Cyanobacteria	S	SPTR Capsular exopolysaccharide biosynthesis protein (Wzm)	-	-	-	-	-	-	-	-	-	-	-	-	PS_pyruv_trans
OG0008869.UP000245584_PWI46435.1	1242864.D187_000810	8.35e-10	61.2	COG1999@1|root,COG1999@2|Bacteria,1PMHV@1224|Proteobacteria,435BH@68525|delta/epsilon subdivisions,2WZNW@28221|Deltaproteobacteria,2Z2FR@29|Myxococcales	28221|Deltaproteobacteria	S	signal sequence binding	-	-	-	-	-	-	-	-	-	-	-	-	-
OG0008876.UP000245584_PWI46680.1	1125863.JAFN01000001_gene2450	6.36e-195	549.0	COG1024@1|root,COG1024@2|Bacteria,1QY95@1224|Proteobacteria,42N5K@68525|delta/epsilon subdivisions,2WK1G@28221|Deltaproteobacteria	28221|Deltaproteobacteria	I	Enoyl-CoA hydratase isomerase	bamA	GO:0003674,GO:0003824,GO:0006139,GO:0006163,GO:0006195,GO:0006637,GO:0006725,GO:0006732,GO:0006753,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009117,GO:0009150,GO:0009154,GO:0009166,GO:0009259,GO:0009261,GO:0009987,GO:0016787,GO:0016822,GO:0016823,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0033865,GO:0033869,GO:0033875,GO:0034031,GO:0034032,GO:0034034,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0035383,GO:0043603,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044273,GO:0044281,GO:0044283,GO:0046434,GO:0046483,GO:0046700,GO:0051186,GO:0055086,GO:0071704,GO:0072521,GO:0072523,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1901787,GO:1901788	3.7.1.21	ko:K07539	ko00362,ko01100,ko01120,ko01220,map00362,map01100,map01120,map01220	M00541	R05593,R05594,R10696	RC01430,RC01431,RC03237	ko00000,ko00001,ko00002,ko01000	-	-	-	ECH_1
OG0008889.UP000245584_PWI46930.1	1131730.BAVI_08331	6.89e-220	621.0	COG2079@1|root,COG2079@2|Bacteria,1TRR8@1239|Firmicutes,4HAUS@91061|Bacilli,1ZCS6@1386|Bacillus	91061|Bacilli	S	2-methylcitrate dehydratase	prpD	GO:0003674,GO:0003824,GO:0006082,GO:0006629,GO:0006631,GO:0008150,GO:0008152,GO:0009987,GO:0016829,GO:0016835,GO:0016836,GO:0016999,GO:0017144,GO:0019541,GO:0019679,GO:0019752,GO:0032787,GO:0043436,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0046459,GO:0047547,GO:0071704	4.2.1.79	ko:K01720	ko00640,map00640	-	R04424	RC01152	ko00000,ko00001,ko01000	-	-	-	MmgE_PrpD
OG0008896.UP000245584_PWI47067.1	251221.35211731	2.42e-152	441.0	COG1063@1|root,COG1063@2|Bacteria	2|Bacteria	E	alcohol dehydrogenase	gcd	-	-	-	-	-	-	-	-	-	-	-	ADH_N,ADH_zinc_N,Glu_dehyd_C
OG0008899.UP000245584_PWI47136.1	760568.Desku_1001	5.11e-47	158.0	COG4739@1|root,COG4739@2|Bacteria,1V3K5@1239|Firmicutes,24INA@186801|Clostridia,262EA@186807|Peptococcaceae	186801|Clostridia	S	Uncharacterized protein containing a ferredoxin domain (DUF2148)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2148
OG0008926.UP000245584_PWI47585.1	1216932.CM240_3317	2.2e-15	77.0	COG1595@1|root,COG1595@2|Bacteria,1V9RD@1239|Firmicutes,25EAW@186801|Clostridia,36HYY@31979|Clostridiaceae	186801|Clostridia	K	SatD family (SatD)	-	-	-	-	-	-	-	-	-	-	-	-	SatD
OG0008949.UP000245584_PWI48084.1	443143.GM18_0928	1.04e-21	93.2	COG4393@1|root,COG4393@2|Bacteria,1R507@1224|Proteobacteria,42NQA@68525|delta/epsilon subdivisions,2WQ0C@28221|Deltaproteobacteria	28221|Deltaproteobacteria	S	Predicted membrane protein (DUF2318)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2318
OG0008984.UP000245584_PWI48632.1	1541960.KQ78_01066	1.24e-27	103.0	COG4576@1|root,COG4576@2|Bacteria	2|Bacteria	CQ	ethanolamine utilization protein EutN carboxysome structural protein Ccml	-	-	-	ko:K04028,ko:K08697	-	-	-	-	ko00000	-	-	-	EutN_CcmL
OG0008985.UP000245584_PWI48633.1	406124.ACPC01000022_gene4197	1.68e-179	518.0	COG1012@1|root,COG1012@2|Bacteria,1UHQT@1239|Firmicutes,4IS6J@91061|Bacilli,1ZSC0@1386|Bacillus	91061|Bacilli	C	Aldehyde dehydrogenase family	acdH	-	1.1.1.1,1.2.1.10,1.2.1.87	ko:K04072,ko:K13922	ko00010,ko00071,ko00350,ko00620,ko00625,ko00626,ko00640,ko00650,ko01100,ko01110,ko01120,ko01130,ko01220,map00010,map00071,map00350,map00620,map00625,map00626,map00640,map00650,map01100,map01110,map01120,map01130,map01220	-	R00228,R00623,R00754,R01172,R04880,R05233,R05234,R06917,R06927,R09097	RC00004,RC00050,RC00088,RC00099,RC00116,RC00184,RC00649,RC01195	ko00000,ko00001,ko01000	-	-	-	Aldedh
OG0008986.UP000245584_PWI48634.1	1541960.KQ78_01061	1.59e-52	172.0	COG4577@1|root,COG4577@2|Bacteria	2|Bacteria	CQ	ethanolamine catabolic process	-	-	-	-	-	-	-	-	-	-	-	-	BMC
OG0008987.UP000245584_PWI48635.1	931276.Cspa_c06140	1.46e-55	178.0	COG0698@1|root,COG0698@2|Bacteria,1V3HE@1239|Firmicutes,24JWT@186801|Clostridia,36I0M@31979|Clostridiaceae	186801|Clostridia	G	Ribose 5-phosphate isomerase	rpiB	-	5.3.1.6	ko:K01808	ko00030,ko00051,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00051,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01056,R09030	RC00376,RC00434	ko00000,ko00001,ko00002,ko01000	-	-	-	LacAB_rpiB
OG0008988.UP000245584_PWI48636.1	215803.DB30_2247	2.46e-14	72.4	COG4576@1|root,COG4576@2|Bacteria,1Q0YX@1224|Proteobacteria,434YC@68525|delta/epsilon subdivisions,2WZ99@28221|Deltaproteobacteria,2Z1MJ@29|Myxococcales	28221|Deltaproteobacteria	CQ	Ethanolamine utilisation protein EutN/carboxysome	-	-	-	-	-	-	-	-	-	-	-	-	EutN_CcmL
OG0008989.UP000245584_PWI48637.1	1131730.BAVI_09011	1.13e-20	85.5	COG4576@1|root,COG4576@2|Bacteria,1UAHB@1239|Firmicutes,4IKVT@91061|Bacilli,1ZHYG@1386|Bacillus	91061|Bacilli	CQ	Ethanolamine utilisation protein EutN/carboxysome	-	-	-	-	-	-	-	-	-	-	-	-	EutN_CcmL
